; Sample Rate 8000
; Channels 2
            0.59                0               0 
        0.590125   0.066384871025  0.066384871025 
         0.59025    0.11480833357   0.11480833357 
        0.590375    0.14445632696   0.14445632696 
          0.5905    0.16669802694   0.16669802694 
        0.590625    0.18792219227   0.18792219227 
         0.59075    0.20491163479   0.20491163479 
        0.590875    0.21497321315   0.21497321315 
           0.591    0.22150025144   0.22150025144 
        0.591125    0.22740950156   0.22740950156 
         0.59125    0.23020659154   0.23020659154 
        0.591375    0.22740948759   0.22740948759 
          0.5915    0.22150023654   0.22150023654 
        0.591625    0.21497317031   0.21497317031 
         0.59175    0.20491162967   0.20491162967 
        0.591875    0.18792223977   0.18792223977 
           0.592    0.16669802647   0.16669802647 
        0.592125     0.1444563414    0.1444563414 
         0.59225    0.11480832659   0.11480832659 
        0.592375   0.066384891514  0.066384891514 
          0.5925  -1.6763806343e-08 -1.6763806343e-08 
        0.592625  -0.066384869162 -0.066384869162 
         0.59275   -0.11480831075  -0.11480831075 
        0.592875   -0.14445632976  -0.14445632976 
           0.593   -0.16669803904  -0.16669803904 
        0.593125   -0.18792218668  -0.18792218668 
         0.59325   -0.20491165854  -0.20491165854 
        0.593375   -0.21497319266  -0.21497319266 
          0.5935   -0.22150027659  -0.22150027659 
        0.593625   -0.22740946896  -0.22740946896 
         0.59375   -0.23020663252  -0.23020663252 
        0.593875   -0.22740951832  -0.22740951832 
           0.594   -0.22150028963  -0.22150028963 
        0.594125   -0.21497314889  -0.21497314889 
         0.59425   -0.20491161756  -0.20491161756 
        0.594375   -0.18792220205  -0.18792220205 
          0.5945   -0.16669802414  -0.16669802414 
        0.594625   -0.14445628645  -0.14445628645 
         0.59475   -0.11480835453  -0.11480835453 
        0.594875  -0.066384941339 -0.066384941339 
           0.595  2.2817403078e-08 2.2817403078e-08 
        0.595125   0.066384908278  0.066384908278 
         0.59525    0.11480831308   0.11480831308 
        0.595375    0.14445630834   0.14445630834 
          0.5955    0.16669805581   0.16669805581 
        0.595625    0.18792217644   0.18792217644 
         0.59575    0.20491158823   0.20491158823 
        0.595875    0.21497318055   0.21497318055 
           0.596    0.22150031943   0.22150031943 
        0.596125    0.22740948061   0.22740948061 
         0.59625    0.23020660225   0.23020660225 
        0.596375    0.22740951087   0.22740951087 
          0.5965    0.22150030546   0.22150030546 
        0.596625    0.21497314936   0.21497314936 
         0.59675    0.20491163479   0.20491163479 
        0.596875    0.18792222906   0.18792222906 
           0.597    0.16669804975   0.16669804975 
        0.597125    0.14445629437   0.14445629437 
         0.59725    0.11480832379   0.11480832379 
        0.597375   0.066384896636  0.066384896636 
          0.5975  -7.4505805969e-09 -7.4505805969e-09 
        0.597625  -0.066384912003 -0.066384912003 
         0.59775   -0.11480829539  -0.11480829539 
        0.597875   -0.14445634047  -0.14445634047 
           0.598   -0.16669806605  -0.16669806605 
        0.598125   -0.18792222068  -0.18792222068 
         0.59825   -0.20491158636  -0.20491158636 
        0.598375   -0.21497319685  -0.21497319685 
          0.5985   -0.22150027938  -0.22150027938 
        0.598625   -0.22740945732  -0.22740945732 
         0.59875   -0.23020655103  -0.23020655103 
        0.598875   -0.22740953136  -0.22740953136 
           0.599    -0.2215002859   -0.2215002859 
        0.599125   -0.21497318335  -0.21497318335 
         0.59925   -0.20491160592  -0.20491160592 
        0.599375   -0.18792222207  -0.18792222207 
          0.5995   -0.16669804882  -0.16669804882 
        0.599625   -0.14445629064  -0.14445629064 
         0.59975   -0.11480830749  -0.11480830749 
        0.599875  -0.066384915262 -0.066384915262 
             0.6                0               0 
        0.600125   0.066384915262  0.066384915262 
         0.60025    0.11480830749   0.11480830749 
        0.600375    0.14445629064   0.14445629064 
          0.6005    0.16669804882   0.16669804882 
        0.600625    0.18792222207   0.18792222207 
         0.60075    0.20491160592   0.20491160592 
        0.600875    0.21497318335   0.21497318335 
           0.601     0.2215002859    0.2215002859 
        0.601125    0.22740953136   0.22740953136 
         0.60125    0.23020655103   0.23020655103 
        0.601375    0.22740945732   0.22740945732 
          0.6015    0.22150027938   0.22150027938 
        0.601625    0.21497319685   0.21497319685 
         0.60175    0.20491158636   0.20491158636 
        0.601875    0.18792222068   0.18792222068 
           0.602    0.16669806605   0.16669806605 
        0.602125    0.14445634047   0.14445634047 
         0.60225    0.11480829539   0.11480829539 
        0.602375   0.066384912003  0.066384912003 
          0.6025  7.4505805969e-09 7.4505805969e-09 
        0.602625  -0.066384896636 -0.066384896636 
         0.60275   -0.11480832379  -0.11480832379 
        0.602875   -0.14445629437  -0.14445629437 
           0.603   -0.16669804975  -0.16669804975 
        0.603125   -0.18792222906  -0.18792222906 
         0.60325   -0.20491163479  -0.20491163479 
        0.603375   -0.21497314936  -0.21497314936 
          0.6035   -0.22150030546  -0.22150030546 
        0.603625   -0.22740951087  -0.22740951087 
         0.60375   -0.23020660225  -0.23020660225 
        0.603875   -0.22740948061  -0.22740948061 
           0.604   -0.22150031943  -0.22150031943 
        0.604125   -0.21497318055  -0.21497318055 
         0.60425   -0.20491158823  -0.20491158823 
        0.604375   -0.18792217644  -0.18792217644 
          0.6045   -0.16669805581  -0.16669805581 
        0.604625   -0.14445630834  -0.14445630834 
         0.60475   -0.11480831308  -0.11480831308 
        0.604875  -0.066384908278 -0.066384908278 
           0.605  -2.2817403078e-08 -2.2817403078e-08 
        0.605125   0.066384941339  0.066384941339 
         0.60525    0.11480835453   0.11480835453 
        0.605375    0.14445628645   0.14445628645 
          0.6055    0.16669802414   0.16669802414 
        0.605625    0.18792220205   0.18792220205 
         0.60575    0.20491161756   0.20491161756 
        0.605875    0.21497314889   0.21497314889 
           0.606    0.22150028963   0.22150028963 
        0.606125    0.22740951832   0.22740951832 
         0.60625    0.23020663252   0.23020663252 
        0.606375    0.22740946896   0.22740946896 
          0.6065    0.22150027659   0.22150027659 
        0.606625    0.21497319266   0.21497319266 
         0.60675    0.20491165854   0.20491165854 
        0.606875    0.18792218668   0.18792218668 
           0.607    0.16669803904   0.16669803904 
        0.607125    0.14445632976   0.14445632976 
         0.60725    0.11480831075   0.11480831075 
        0.607375   0.066384869162  0.066384869162 
          0.6075  1.6763806343e-08 1.6763806343e-08 
        0.607625  -0.066384891514 -0.066384891514 
         0.60775   -0.11480832659  -0.11480832659 
        0.607875    -0.1444563414   -0.1444563414 
           0.608   -0.16669802647  -0.16669802647 
        0.608125   -0.18792223977  -0.18792223977 
         0.60825   -0.20491162967  -0.20491162967 
        0.608375   -0.21497317031  -0.21497317031 
          0.6085   -0.22150023654  -0.22150023654 
        0.608625   -0.22740948759  -0.22740948759 
         0.60875   -0.23020659154  -0.23020659154 
        0.608875   -0.22740950156  -0.22740950156 
           0.609   -0.22150025144  -0.22150025144 
        0.609125   -0.21497321315  -0.21497321315 
         0.60925   -0.20491163479  -0.20491163479 
        0.609375   -0.18792219227  -0.18792219227 
          0.6095   -0.16669802694  -0.16669802694 
        0.609625   -0.14445632696  -0.14445632696 
         0.60975   -0.11480833357  -0.11480833357 
        0.609875  -0.066384871025 -0.066384871025 
            0.61                0               0 
        0.610125   0.066384871025  0.066384871025 
         0.61025    0.11480833357   0.11480833357 
        0.610375    0.14445632696   0.14445632696 
          0.6105    0.16669802694   0.16669802694 
        0.610625    0.18792219227   0.18792219227 
         0.61075    0.20491163479   0.20491163479 
        0.610875    0.21497321315   0.21497321315 
           0.611    0.22150025144   0.22150025144 
        0.611125    0.22740950156   0.22740950156 
         0.61125    0.23020659154   0.23020659154 
        0.611375    0.22740948759   0.22740948759 
          0.6115    0.22150023654   0.22150023654 
        0.611625    0.21497317031   0.21497317031 
         0.61175    0.20491162967   0.20491162967 
        0.611875    0.18792223977   0.18792223977 
           0.612    0.16669802647   0.16669802647 
        0.612125     0.1444563414    0.1444563414 
         0.61225    0.11480832659   0.11480832659 
        0.612375   0.066384891514  0.066384891514 
          0.6125  -1.6763806343e-08 -1.6763806343e-08 
        0.612625  -0.066384869162 -0.066384869162 
         0.61275   -0.11480831075  -0.11480831075 
        0.612875   -0.14445632976  -0.14445632976 
           0.613   -0.16669803904  -0.16669803904 
        0.613125   -0.18792218668  -0.18792218668 
         0.61325   -0.20491165854  -0.20491165854 
        0.613375   -0.21497319266  -0.21497319266 
          0.6135   -0.22150027659  -0.22150027659 
        0.613625   -0.22740946896  -0.22740946896 
         0.61375   -0.23020663252  -0.23020663252 
        0.613875   -0.22740951832  -0.22740951832 
           0.614   -0.22150028963  -0.22150028963 
        0.614125   -0.21497314889  -0.21497314889 
         0.61425   -0.20491161756  -0.20491161756 
        0.614375   -0.18792220205  -0.18792220205 
          0.6145   -0.16669802414  -0.16669802414 
        0.614625   -0.14445628645  -0.14445628645 
         0.61475   -0.11480835453  -0.11480835453 
        0.614875  -0.066384941339 -0.066384941339 
           0.615  2.2817403078e-08 2.2817403078e-08 
        0.615125   0.066384908278  0.066384908278 
         0.61525    0.11480831308   0.11480831308 
        0.615375    0.14445630834   0.14445630834 
          0.6155    0.16669805581   0.16669805581 
        0.615625    0.18792217644   0.18792217644 
         0.61575    0.20491158823   0.20491158823 
        0.615875    0.21497318055   0.21497318055 
           0.616    0.22150031943   0.22150031943 
        0.616125    0.22740948061   0.22740948061 
         0.61625    0.23020660225   0.23020660225 
        0.616375    0.22740951087   0.22740951087 
          0.6165    0.22150030546   0.22150030546 
        0.616625    0.21497314936   0.21497314936 
         0.61675    0.20491163479   0.20491163479 
        0.616875    0.18792222906   0.18792222906 
           0.617    0.16669804975   0.16669804975 
        0.617125    0.14445629437   0.14445629437 
         0.61725    0.11480832379   0.11480832379 
        0.617375   0.066384896636  0.066384896636 
          0.6175  -7.4505805969e-09 -7.4505805969e-09 
        0.617625  -0.066384912003 -0.066384912003 
         0.61775   -0.11480829539  -0.11480829539 
        0.617875   -0.14445634047  -0.14445634047 
           0.618   -0.16669806605  -0.16669806605 
        0.618125   -0.18792222068  -0.18792222068 
         0.61825   -0.20491158636  -0.20491158636 
        0.618375   -0.21497319685  -0.21497319685 
          0.6185   -0.22150027938  -0.22150027938 
        0.618625   -0.22740945732  -0.22740945732 
         0.61875   -0.23020655103  -0.23020655103 
        0.618875   -0.22740953136  -0.22740953136 
           0.619    -0.2215002859   -0.2215002859 
        0.619125   -0.21497318335  -0.21497318335 
         0.61925   -0.20491160592  -0.20491160592 
        0.619375   -0.18792222207  -0.18792222207 
          0.6195   -0.16669804882  -0.16669804882 
        0.619625   -0.14445629064  -0.14445629064 
         0.61975   -0.11480830749  -0.11480830749 
        0.619875  -0.066384915262 -0.066384915262 
            0.62                0               0 
        0.620125   0.066384915262  0.066384915262 
         0.62025    0.11480830749   0.11480830749 
        0.620375    0.14445629064   0.14445629064 
          0.6205    0.16669804882   0.16669804882 
        0.620625    0.18792222207   0.18792222207 
         0.62075    0.20491160592   0.20491160592 
        0.620875    0.21497318335   0.21497318335 
           0.621     0.2215002859    0.2215002859 
        0.621125    0.22740953136   0.22740953136 
         0.62125    0.23020655103   0.23020655103 
        0.621375    0.22740945732   0.22740945732 
          0.6215    0.22150027938   0.22150027938 
        0.621625    0.21497319685   0.21497319685 
         0.62175    0.20491158636   0.20491158636 
        0.621875    0.18792222068   0.18792222068 
           0.622    0.16669806605   0.16669806605 
        0.622125    0.14445634047   0.14445634047 
         0.62225    0.11480829539   0.11480829539 
        0.622375   0.066384912003  0.066384912003 
          0.6225  7.4505805969e-09 7.4505805969e-09 
        0.622625  -0.066384896636 -0.066384896636 
         0.62275   -0.11480832379  -0.11480832379 
        0.622875   -0.14445629437  -0.14445629437 
           0.623   -0.16669804975  -0.16669804975 
        0.623125   -0.18792222906  -0.18792222906 
         0.62325   -0.20491163479  -0.20491163479 
        0.623375   -0.21497314936  -0.21497314936 
          0.6235   -0.22150030546  -0.22150030546 
        0.623625   -0.22740951087  -0.22740951087 
         0.62375   -0.23020660225  -0.23020660225 
        0.623875   -0.22740948061  -0.22740948061 
           0.624   -0.22150031943  -0.22150031943 
        0.624125   -0.21497318055  -0.21497318055 
         0.62425   -0.20491158823  -0.20491158823 
        0.624375   -0.18792217644  -0.18792217644 
          0.6245   -0.16669805581  -0.16669805581 
        0.624625   -0.14445630834  -0.14445630834 
         0.62475   -0.11480831308  -0.11480831308 
        0.624875  -0.066384908278 -0.066384908278 
           0.625  -2.2817403078e-08 -2.2817403078e-08 
        0.625125   0.066384941339  0.066384941339 
         0.62525    0.11480835453   0.11480835453 
        0.625375    0.14445628645   0.14445628645 
          0.6255    0.16669802414   0.16669802414 
        0.625625    0.18792220205   0.18792220205 
         0.62575    0.20491161756   0.20491161756 
        0.625875    0.21497314889   0.21497314889 
           0.626    0.22150028963   0.22150028963 
        0.626125    0.22740951832   0.22740951832 
         0.62625    0.23020663252   0.23020663252 
        0.626375    0.22740946896   0.22740946896 
          0.6265    0.22150027659   0.22150027659 
        0.626625    0.21497319266   0.21497319266 
         0.62675    0.20491165854   0.20491165854 
        0.626875    0.18792218668   0.18792218668 
           0.627    0.16669803904   0.16669803904 
        0.627125    0.14445632976   0.14445632976 
         0.62725    0.11480831075   0.11480831075 
        0.627375   0.066384869162  0.066384869162 
          0.6275  1.6763806343e-08 1.6763806343e-08 
        0.627625  -0.066384891514 -0.066384891514 
         0.62775   -0.11480832659  -0.11480832659 
        0.627875    -0.1444563414   -0.1444563414 
           0.628   -0.16669802647  -0.16669802647 
        0.628125   -0.18792223977  -0.18792223977 
         0.62825   -0.20491162967  -0.20491162967 
        0.628375   -0.21497317031  -0.21497317031 
          0.6285   -0.22150023654  -0.22150023654 
        0.628625   -0.22740948759  -0.22740948759 
         0.62875   -0.23020659154  -0.23020659154 
        0.628875   -0.22740950156  -0.22740950156 
           0.629   -0.22150025144  -0.22150025144 
        0.629125   -0.21497321315  -0.21497321315 
         0.62925   -0.20491163479  -0.20491163479 
        0.629375   -0.18792219227  -0.18792219227 
          0.6295   -0.16669802694  -0.16669802694 
        0.629625   -0.14445632696  -0.14445632696 
         0.62975   -0.11480833357  -0.11480833357 
        0.629875  -0.066384871025 -0.066384871025 
            0.63                0               0 
        0.630125   0.066384871025  0.066384871025 
         0.63025    0.11480833357   0.11480833357 
        0.630375    0.14445632696   0.14445632696 
          0.6305    0.16669802694   0.16669802694 
        0.630625    0.18792219227   0.18792219227 
         0.63075    0.20491163479   0.20491163479 
        0.630875    0.21497321315   0.21497321315 
           0.631    0.22150025144   0.22150025144 
        0.631125    0.22740950156   0.22740950156 
         0.63125    0.23020659154   0.23020659154 
        0.631375    0.22740948759   0.22740948759 
          0.6315    0.22150023654   0.22150023654 
        0.631625    0.21497317031   0.21497317031 
         0.63175    0.20491162967   0.20491162967 
        0.631875    0.18792223977   0.18792223977 
           0.632    0.16669802647   0.16669802647 
        0.632125     0.1444563414    0.1444563414 
         0.63225    0.11480832659   0.11480832659 
        0.632375   0.066384891514  0.066384891514 
          0.6325  -1.6763806343e-08 -1.6763806343e-08 
        0.632625  -0.066384869162 -0.066384869162 
         0.63275   -0.11480831075  -0.11480831075 
        0.632875   -0.14445632976  -0.14445632976 
           0.633   -0.16669803904  -0.16669803904 
        0.633125   -0.18792218668  -0.18792218668 
         0.63325   -0.20491165854  -0.20491165854 
        0.633375   -0.21497319266  -0.21497319266 
          0.6335   -0.22150027659  -0.22150027659 
        0.633625   -0.22740946896  -0.22740946896 
         0.63375   -0.23020663252  -0.23020663252 
        0.633875   -0.22740951832  -0.22740951832 
           0.634   -0.22150028963  -0.22150028963 
        0.634125   -0.21497314889  -0.21497314889 
         0.63425   -0.20491161756  -0.20491161756 
        0.634375   -0.18792220205  -0.18792220205 
          0.6345   -0.16669802414  -0.16669802414 
        0.634625   -0.14445628645  -0.14445628645 
         0.63475   -0.11480835453  -0.11480835453 
        0.634875  -0.066384941339 -0.066384941339 
           0.635  2.2817403078e-08 2.2817403078e-08 
        0.635125   0.066384908278  0.066384908278 
         0.63525    0.11480831308   0.11480831308 
        0.635375    0.14445630834   0.14445630834 
          0.6355    0.16669805581   0.16669805581 
        0.635625    0.18792217644   0.18792217644 
         0.63575    0.20491158823   0.20491158823 
        0.635875    0.21497318055   0.21497318055 
           0.636    0.22150031943   0.22150031943 
        0.636125    0.22740948061   0.22740948061 
         0.63625    0.23020660225   0.23020660225 
        0.636375    0.22740951087   0.22740951087 
          0.6365    0.22150030546   0.22150030546 
        0.636625    0.21497314936   0.21497314936 
         0.63675    0.20491163479   0.20491163479 
        0.636875    0.18792222906   0.18792222906 
           0.637    0.16669804975   0.16669804975 
        0.637125    0.14445629437   0.14445629437 
         0.63725    0.11480832379   0.11480832379 
        0.637375   0.066384896636  0.066384896636 
          0.6375  -7.4505805969e-09 -7.4505805969e-09 
        0.637625  -0.066384912003 -0.066384912003 
         0.63775   -0.11480829539  -0.11480829539 
        0.637875   -0.14445634047  -0.14445634047 
           0.638   -0.16669806605  -0.16669806605 
        0.638125   -0.18792222068  -0.18792222068 
         0.63825   -0.20491158636  -0.20491158636 
        0.638375   -0.21497319685  -0.21497319685 
          0.6385   -0.22150027938  -0.22150027938 
        0.638625   -0.22740945732  -0.22740945732 
         0.63875   -0.23020655103  -0.23020655103 
        0.638875   -0.22740953136  -0.22740953136 
           0.639    -0.2215002859   -0.2215002859 
        0.639125   -0.21497318335  -0.21497318335 
         0.63925   -0.20491160592  -0.20491160592 
        0.639375   -0.18792222207  -0.18792222207 
          0.6395   -0.16669804882  -0.16669804882 
        0.639625   -0.14445629064  -0.14445629064 
         0.63975   -0.11480830749  -0.11480830749 
        0.639875  -0.066384915262 -0.066384915262 
            0.64                0               0 
        0.640125   0.066384915262  0.066384915262 
         0.64025    0.11480830749   0.11480830749 
        0.640375    0.14445629064   0.14445629064 
          0.6405    0.16669804882   0.16669804882 
        0.640625    0.18792222207   0.18792222207 
         0.64075    0.20491160592   0.20491160592 
        0.640875    0.21497318335   0.21497318335 
           0.641     0.2215002859    0.2215002859 
        0.641125    0.22740953136   0.22740953136 
         0.64125    0.23020655103   0.23020655103 
        0.641375    0.22740945732   0.22740945732 
          0.6415    0.22150027938   0.22150027938 
        0.641625    0.21497319685   0.21497319685 
         0.64175    0.20491158636   0.20491158636 
        0.641875    0.18792222068   0.18792222068 
           0.642    0.16669806605   0.16669806605 
        0.642125    0.14445634047   0.14445634047 
         0.64225    0.11480829539   0.11480829539 
        0.642375   0.066384912003  0.066384912003 
          0.6425  7.4505805969e-09 7.4505805969e-09 
        0.642625  -0.066384896636 -0.066384896636 
         0.64275   -0.11480832379  -0.11480832379 
        0.642875   -0.14445629437  -0.14445629437 
           0.643   -0.16669804975  -0.16669804975 
        0.643125   -0.18792222906  -0.18792222906 
         0.64325   -0.20491163479  -0.20491163479 
        0.643375   -0.21497314936  -0.21497314936 
          0.6435   -0.22150030546  -0.22150030546 
        0.643625   -0.22740951087  -0.22740951087 
         0.64375   -0.23020660225  -0.23020660225 
        0.643875   -0.22740948061  -0.22740948061 
           0.644   -0.22150031943  -0.22150031943 
        0.644125   -0.21497318055  -0.21497318055 
         0.64425   -0.20491158823  -0.20491158823 
        0.644375   -0.18792217644  -0.18792217644 
          0.6445   -0.16669805581  -0.16669805581 
        0.644625   -0.14445630834  -0.14445630834 
         0.64475   -0.11480831308  -0.11480831308 
        0.644875  -0.066384908278 -0.066384908278 
           0.645  -2.2817403078e-08 -2.2817403078e-08 
        0.645125   0.066384941339  0.066384941339 
         0.64525    0.11480835453   0.11480835453 
        0.645375    0.14445628645   0.14445628645 
          0.6455    0.16669802414   0.16669802414 
        0.645625    0.18792220205   0.18792220205 
         0.64575    0.20491161756   0.20491161756 
        0.645875    0.21497314889   0.21497314889 
           0.646    0.22150028963   0.22150028963 
        0.646125    0.22740951832   0.22740951832 
         0.64625    0.23020663252   0.23020663252 
        0.646375    0.22740946896   0.22740946896 
          0.6465    0.22150027659   0.22150027659 
        0.646625    0.21497319266   0.21497319266 
         0.64675    0.20491165854   0.20491165854 
        0.646875    0.18792218668   0.18792218668 
           0.647    0.16669803904   0.16669803904 
        0.647125    0.14445632976   0.14445632976 
         0.64725    0.11480831075   0.11480831075 
        0.647375   0.066384869162  0.066384869162 
          0.6475  1.6763806343e-08 1.6763806343e-08 
        0.647625  -0.066384891514 -0.066384891514 
         0.64775   -0.11480832659  -0.11480832659 
        0.647875    -0.1444563414   -0.1444563414 
           0.648   -0.16669802647  -0.16669802647 
        0.648125   -0.18792223977  -0.18792223977 
         0.64825   -0.20491162967  -0.20491162967 
        0.648375   -0.21497317031  -0.21497317031 
          0.6485   -0.22150023654  -0.22150023654 
        0.648625   -0.22740948759  -0.22740948759 
         0.64875   -0.23020659154  -0.23020659154 
        0.648875   -0.22740950156  -0.22740950156 
           0.649   -0.22150025144  -0.22150025144 
        0.649125   -0.21497321315  -0.21497321315 
         0.64925   -0.20491163479  -0.20491163479 
        0.649375   -0.18792219227  -0.18792219227 
          0.6495   -0.16669802694  -0.16669802694 
        0.649625   -0.14445632696  -0.14445632696 
         0.64975   -0.11480833357  -0.11480833357 
        0.649875  -0.066384871025 -0.066384871025 
            0.65                0               0 
        0.650125   0.066384871025  0.066384871025 
         0.65025    0.11480833357   0.11480833357 
        0.650375    0.14445632696   0.14445632696 
          0.6505    0.16669802694   0.16669802694 
        0.650625    0.18792219227   0.18792219227 
         0.65075    0.20491163479   0.20491163479 
        0.650875    0.21497321315   0.21497321315 
           0.651    0.22150025144   0.22150025144 
        0.651125    0.22740950156   0.22740950156 
         0.65125    0.23020659154   0.23020659154 
        0.651375    0.22740948759   0.22740948759 
          0.6515    0.22150023654   0.22150023654 
        0.651625    0.21497317031   0.21497317031 
         0.65175    0.20491162967   0.20491162967 
        0.651875    0.18792223977   0.18792223977 
           0.652    0.16669802647   0.16669802647 
        0.652125     0.1444563414    0.1444563414 
         0.65225    0.11480832659   0.11480832659 
        0.652375   0.066384891514  0.066384891514 
          0.6525  -1.6763806343e-08 -1.6763806343e-08 
        0.652625  -0.066384869162 -0.066384869162 
         0.65275   -0.11480831075  -0.11480831075 
        0.652875   -0.14445632976  -0.14445632976 
           0.653   -0.16669803904  -0.16669803904 
        0.653125   -0.18792218668  -0.18792218668 
         0.65325   -0.20491165854  -0.20491165854 
        0.653375   -0.21497319266  -0.21497319266 
          0.6535   -0.22150027659  -0.22150027659 
        0.653625   -0.22740946896  -0.22740946896 
         0.65375   -0.23020663252  -0.23020663252 
        0.653875   -0.22740951832  -0.22740951832 
           0.654   -0.22150028963  -0.22150028963 
        0.654125   -0.21497314889  -0.21497314889 
         0.65425   -0.20491161756  -0.20491161756 
        0.654375   -0.18792220205  -0.18792220205 
          0.6545   -0.16669802414  -0.16669802414 
        0.654625   -0.14445628645  -0.14445628645 
         0.65475   -0.11480835453  -0.11480835453 
        0.654875  -0.066384941339 -0.066384941339 
           0.655  2.2817403078e-08 2.2817403078e-08 
        0.655125   0.066384908278  0.066384908278 
         0.65525    0.11480831308   0.11480831308 
        0.655375    0.14445630834   0.14445630834 
          0.6555    0.16669805581   0.16669805581 
        0.655625    0.18792217644   0.18792217644 
         0.65575    0.20491158823   0.20491158823 
        0.655875    0.21497318055   0.21497318055 
           0.656    0.22150031943   0.22150031943 
        0.656125    0.22740948061   0.22740948061 
         0.65625    0.23020660225   0.23020660225 
        0.656375    0.22740951087   0.22740951087 
          0.6565    0.22150030546   0.22150030546 
        0.656625    0.21497314936   0.21497314936 
         0.65675    0.20491163479   0.20491163479 
        0.656875    0.18792222906   0.18792222906 
           0.657    0.16669804975   0.16669804975 
        0.657125    0.14445629437   0.14445629437 
         0.65725    0.11480832379   0.11480832379 
        0.657375   0.066384896636  0.066384896636 
          0.6575  -7.4505805969e-09 -7.4505805969e-09 
        0.657625  -0.066384912003 -0.066384912003 
         0.65775   -0.11480829539  -0.11480829539 
        0.657875   -0.14445634047  -0.14445634047 
           0.658   -0.16669806605  -0.16669806605 
        0.658125   -0.18792222068  -0.18792222068 
         0.65825   -0.20491158636  -0.20491158636 
        0.658375   -0.21497319685  -0.21497319685 
          0.6585   -0.22150027938  -0.22150027938 
        0.658625   -0.22740945732  -0.22740945732 
         0.65875   -0.23020655103  -0.23020655103 
        0.658875   -0.22740953136  -0.22740953136 
           0.659    -0.2215002859   -0.2215002859 
        0.659125   -0.21497318335  -0.21497318335 
         0.65925   -0.20491160592  -0.20491160592 
        0.659375   -0.18792222207  -0.18792222207 
          0.6595   -0.16669804882  -0.16669804882 
        0.659625   -0.14445629064  -0.14445629064 
         0.65975   -0.11480830749  -0.11480830749 
        0.659875  -0.066384915262 -0.066384915262 
            0.66                0               0 
        0.660125   0.066384915262  0.066384915262 
         0.66025    0.11480830749   0.11480830749 
        0.660375    0.14445629064   0.14445629064 
          0.6605    0.16669804882   0.16669804882 
        0.660625    0.18792222207   0.18792222207 
         0.66075    0.20491160592   0.20491160592 
        0.660875    0.21497318335   0.21497318335 
           0.661     0.2215002859    0.2215002859 
        0.661125    0.22740953136   0.22740953136 
         0.66125    0.23020655103   0.23020655103 
        0.661375    0.22740945732   0.22740945732 
          0.6615    0.22150027938   0.22150027938 
        0.661625    0.21497319685   0.21497319685 
         0.66175    0.20491158636   0.20491158636 
        0.661875    0.18792222068   0.18792222068 
           0.662    0.16669806605   0.16669806605 
        0.662125    0.14445634047   0.14445634047 
         0.66225    0.11480829539   0.11480829539 
        0.662375   0.066384912003  0.066384912003 
          0.6625  7.4505805969e-09 7.4505805969e-09 
        0.662625  -0.066384896636 -0.066384896636 
         0.66275   -0.11480832379  -0.11480832379 
        0.662875   -0.14445629437  -0.14445629437 
           0.663   -0.16669804975  -0.16669804975 
        0.663125   -0.18792222906  -0.18792222906 
         0.66325   -0.20491163479  -0.20491163479 
        0.663375   -0.21497314936  -0.21497314936 
          0.6635   -0.22150030546  -0.22150030546 
        0.663625   -0.22740951087  -0.22740951087 
         0.66375   -0.23020660225  -0.23020660225 
        0.663875   -0.22740948061  -0.22740948061 
           0.664   -0.22150031943  -0.22150031943 
        0.664125   -0.21497318055  -0.21497318055 
         0.66425   -0.20491158823  -0.20491158823 
        0.664375   -0.18792217644  -0.18792217644 
          0.6645   -0.16669805581  -0.16669805581 
        0.664625   -0.14445630834  -0.14445630834 
         0.66475   -0.11480831308  -0.11480831308 
        0.664875  -0.066384908278 -0.066384908278 
           0.665  -2.2817403078e-08 -2.2817403078e-08 
        0.665125   0.066384941339  0.066384941339 
         0.66525    0.11480835453   0.11480835453 
        0.665375    0.14445628645   0.14445628645 
          0.6655    0.16669802414   0.16669802414 
        0.665625    0.18792220205   0.18792220205 
         0.66575    0.20491161756   0.20491161756 
        0.665875    0.21497314889   0.21497314889 
           0.666    0.22150028963   0.22150028963 
        0.666125    0.22740951832   0.22740951832 
         0.66625    0.23020663252   0.23020663252 
        0.666375    0.22740946896   0.22740946896 
          0.6665    0.22150027659   0.22150027659 
        0.666625    0.21497319266   0.21497319266 
         0.66675    0.20491165854   0.20491165854 
        0.666875    0.18792218668   0.18792218668 
           0.667    0.16669803904   0.16669803904 
        0.667125    0.14445632976   0.14445632976 
         0.66725    0.11480831075   0.11480831075 
        0.667375   0.066384869162  0.066384869162 
          0.6675  1.6763806343e-08 1.6763806343e-08 
        0.667625  -0.066384891514 -0.066384891514 
         0.66775   -0.11480832659  -0.11480832659 
        0.667875    -0.1444563414   -0.1444563414 
           0.668   -0.16669802647  -0.16669802647 
        0.668125   -0.18792223977  -0.18792223977 
         0.66825   -0.20491162967  -0.20491162967 
        0.668375   -0.21497317031  -0.21497317031 
          0.6685   -0.22150023654  -0.22150023654 
        0.668625   -0.22740948759  -0.22740948759 
         0.66875   -0.23020659154  -0.23020659154 
        0.668875   -0.22740950156  -0.22740950156 
           0.669   -0.22150025144  -0.22150025144 
        0.669125   -0.21497321315  -0.21497321315 
         0.66925   -0.20491163479  -0.20491163479 
        0.669375   -0.18792219227  -0.18792219227 
